expansion_id,expansion_title,card_number,name,card_type,clan_or_nation,grade,power,shield,skill,detail_url,image_url,image_file
15,[BT04]Eclipse of Illusionary Shadows,BT04/020EN,"Fang of Light, Garmore",Normal Unit,Royal Paladin,3,10000,-,"[CONT](VC):During your turn, this unit gets [Power] +1000 for each unit named ""Snogal"" or ""Brugal"" on your (RC). [AUTO]:[Choose a <Royal Paladin> from your hand, and discard it] When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one card named ""Snogal"" or ""Brugal"", call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/020EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_020EN.png,"vanguard_scrape_out\images\BT04_020EN__Fang_of_Light,_Garmore.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/021EN,"Silver Spear Demon, Gusion",Normal Unit,Shadow Paladin,3,10000,-,[ACT](VC/RC):[Counter-Blast 2] This unit gets [Power] +4000 until end of turn.,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/021EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_021EN.png,"vanguard_scrape_out\images\BT04_021EN__Silver_Spear_Demon,_Gusion.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/022EN,"Dark Mage, Badhabh Caar",Normal Unit,Shadow Paladin,3,9000,-,"[AUTO]:When this unit is placed on (VC) or (RC), reveal the top card of your deck. If the revealed card is a <Shadow Paladin>, call it to (RC), and if it is not, shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/022EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_022EN.png,"vanguard_scrape_out\images\BT04_022EN__Dark_Mage,_Badhabh_Caar.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/023EN,"Knight of Darkness, Rugos",Normal Unit,Shadow Paladin,2,10000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/023EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_023EN.png,"vanguard_scrape_out\images\BT04_023EN__Knight_of_Darkness,_Rugos.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/024EN,Blaster Dark,Normal Unit,Shadow Paladin,2,9000,5000,"[CONT](VC):If you have a card named ""Blaster Javelin"" in your soul, this unit gets [Power] +1000. [AUTO]:[Counter-Blast 2] When this unit is placed on (VC), you may pay the cost. If you do, choose one of your opponent's rear-guards, and retire it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/024EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_024EN.png,vanguard_scrape_out\images\BT04_024EN__Blaster_Dark.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/025EN,Cursed Lancer,Normal Unit,Shadow Paladin,2,9000,5000,"[AUTO][(VC/RC)]:When this unit's attack hits a vanguard, if you have a <Shadow Paladin> vanguard, choose a card from your damage zone, and turn it face up.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/025EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_025EN.png,vanguard_scrape_out\images\BT04_025EN__Cursed_Lancer.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/026EN,Fullbau,Normal Unit,Shadow Paladin,0,5000,10000,"[AUTO]:When a card named ""Blaster Javelin"" rides this unit, search your deck for up to one card named ""Blaster Dark"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/026EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_026EN.png,vanguard_scrape_out\images\BT04_026EN__Fullbau.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/027EN,Enigman Rain,Normal Unit,Dimension Police,3,10000,-,"[AUTO](VC):At the beginning of your attack step, if this unit's [Power] is 12000 or greater, this unit gets ""[AUTO](VC):When this unit's attack hits a vanguard, choose one of your rear-guards, and [Stand] it."" until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/027EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_027EN.png,vanguard_scrape_out\images\BT04_027EN__Enigman_Rain.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/029EN,Platinum Ace,Normal Unit,Dimension Police,2,9000,5000,"[AUTO](VC):At the beginning of your attack step, if this unit's [Power] is 13000 or greater, this unit gets [Critical] +1 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/029EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_029EN.png,vanguard_scrape_out\images\BT04_029EN__Platinum_Ace.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/030EN,Cosmo Roar,Normal Unit,Dimension Police,1,6000,5000,"[ACT](RC):[Rest] this unit] Choose another of your <Dimension Police>, and that unit gets [Power] +2000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/030EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_030EN.png,vanguard_scrape_out\images\BT04_030EN__Cosmo_Roar.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/031EN,Enigman Flow,Normal Unit,Dimension Police,0,5000,10000,"[AUTO]:When a card named ""Enigman Ripple"" rides this unit, search your deck for up to one card named ""Enigman Wave"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/031EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_031EN.png,vanguard_scrape_out\images\BT04_031EN__Enigman_Flow.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/032EN,Death Warden Ant Lion,Normal Unit,Megacolony,3,10000,-,"[AUTO](VC):At the beginning of your main phase, [Soul-Charge 1], and this unit gets [Power] +2000 until end of turn. [ACT](VC/RC):[Soul-Blast 8 & Counter-Blast 5] All of your opponent's rear-guards cannot [Stand] during your opponent's next stand phase.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/032EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_032EN.png,vanguard_scrape_out\images\BT04_032EN__Death_Warden_Ant_Lion.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/033EN,Violent Vesper,Normal Unit,Megacolony,3,9000,-,"[AUTO]:When this unit is placed on (VC) or (RC), reveal the top card of your deck. If the revealed card is a <Megacolony>, call it to (RC), and if it is not, shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/033EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_033EN.png,vanguard_scrape_out\images\BT04_033EN__Violent_Vesper.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/034EN,Water Gang,Normal Unit,Megacolony,2,9000,5000,"[AUTO](VC/RC):[Counter-Blast 2] When this unit's attack hits, if you have a <Megacolony> vanguard, you may pay the cost. If you do, draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/034EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_034EN.png,vanguard_scrape_out\images\BT04_034EN__Water_Gang.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/035EN,Gloom Flyman,Normal Unit,Megacolony,1,7000,5000,"[AUTO]:When this unit is placed on (GC), if you have a <Megacolony> vanguard, choose one of your opponent's grade 0 rear-guards, and [Rest] it.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/035EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_035EN.png,vanguard_scrape_out\images\BT04_035EN__Gloom_Flyman.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/036EN,Megacolony Battler B,Normal Unit,Megacolony,1,6000,5000,"[AUTO][(RC)]:[Counter-Blast 1] When an attack hits a vanguard during the battle that this unit boosted ([Boost]) a <Megacolony>, you may pay the cost. If you do, choose one of your opponent's rear-guards, and that unit cannot [Stand] during your opponent's next stand phase.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/036EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_036EN.png,vanguard_scrape_out\images\BT04_036EN__Megacolony_Battler_B.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/037EN,"Larva Mutant, Giraffa",Normal Unit,Megacolony,0,5000,10000,"[AUTO]:When a card named ""Pupa Mutant, Giraffa"" rides this unit, search your deck for up to one card named ""Elite Mutant, Giraffa"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/037EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_037EN.png,"vanguard_scrape_out\images\BT04_037EN__Larva_Mutant,_Giraffa.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/038EN,"Lizard Soldier, Raopia",Normal Unit,Kagero,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a <Kagero> vanguard, if the number of rear-guards your opponent has is two or less, the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/038EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_038EN.png,"vanguard_scrape_out\images\BT04_038EN__Lizard_Soldier,_Raopia.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/039EN,"Amber Dragon, Dawn",Normal Unit,Kagero,0,5000,10000,"[AUTO]:When a card named ""Amber Dragon, Daylight"" rides this unit, search your deck for up to one card named ""Amber Dragon, Dusk"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/039EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_039EN.png,"vanguard_scrape_out\images\BT04_039EN__Amber_Dragon,_Dawn.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/040EN,"Armored Fairy, Shubiela",Normal Unit,Nova Grappler,3,10000,-,"[AUTO](VC/RC):[Soul-Blast 3] When this unit's attack hits, if you have a <Nova Grappler> vanguard, you may pay the cost. If you do, draw a card. [AUTO](VC):When this unit is boosted ([Boost]) by a <Nova Grappler>, this unit gets [Power] +3000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/040EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_040EN.png,"vanguard_scrape_out\images\BT04_040EN__Armored_Fairy,_Shubiela.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/041EN,Blaujunger,Normal Unit,Nova Grappler,0,5000,10000,"[AUTO]:When a card named ""Blaupanzer"" rides this unit, search your deck for up to one card named ""Blaukluger"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/041EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_041EN.png,vanguard_scrape_out\images\BT04_041EN__Blaujunger.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/042EN,"Beast Knight, Garmore",Normal Unit,Royal Paladin,2,8000,5000,"[AUTO]:[Choose a <Royal Paladin> from your hand, and discard it] When this unit is placed on (VC) or (RC), if you have a <Royal Paladin> vanguard, you may pay the cost. If you do, search your deck for up to one card named ""Snogal"" or ""Brugal"", call it to (RC), and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/042EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_042EN.png,"vanguard_scrape_out\images\BT04_042EN__Beast_Knight,_Garmore.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/043EN,"Demon World Castle, DonnerSchlag",Normal Unit,Shadow Paladin,2,10000,5000,"[CONT](VC/RC):If you do not have a unit named ""Phantom Blaster Dragon"" or a unit named ""Blaster Dark"" on your (VC), this unit gets [Power] -5000. [AUTO](VC/RC):When this unit attacks, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/043EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_043EN.png,"vanguard_scrape_out\images\BT04_043EN__Demon_World_Castle,_DonnerSchlag.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/044EN,"Demon World Castle, Fatalita",Normal Unit,Shadow Paladin,2,8000,5000,"[AUTO]:When this unit intercepts ([Intercept]), if you have a <Shadow Paladin> vanguard, this unit gets [Shield] +5000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/044EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_044EN.png,"vanguard_scrape_out\images\BT04_044EN__Demon_World_Castle,_Fatalita.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/045EN,"Black Sage, Charon",Normal Unit,Shadow Paladin,1,8000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/045EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_045EN.png,"vanguard_scrape_out\images\BT04_045EN__Black_Sage,_Charon.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/046EN,"Witch of Nostrum, Arianrhod",Normal Unit,Shadow Paladin,1,7000,5000,"[ACT](VC/RC):[Rest] this unit & Choose a card from your hand, and discard it] Draw a card.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/046EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_046EN.png,"vanguard_scrape_out\images\BT04_046EN__Witch_of_Nostrum,_Arianrhod.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/047EN,Doranbau,Normal Unit,Shadow Paladin,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a unit named ""Blaster Dark"", the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/047EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_047EN.png,vanguard_scrape_out\images\BT04_047EN__Doranbau.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/048EN,Blaster Javelin,Normal Unit,Shadow Paladin,1,6000,5000,"[CONT](VC):If you have a card named ""Fullbau"" in your soul, this unit gets [Power] +2000. [AUTO]:[Choose a grade 3 <Shadow Paladin> from your hand, and discard it] When this unit is placed on (RC), you may pay the cost. If you do, search your deck for up to one card named ""Phantom Blaster Dragon"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/048EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_048EN.png,vanguard_scrape_out\images\BT04_048EN__Blaster_Javelin.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/049EN,Zappbau,Normal Unit,Shadow Paladin,0,6000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/049EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_049EN.png,vanguard_scrape_out\images\BT04_049EN__Zappbau.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/050EN,Grim Reaper,Trigger Unit,Shadow Paladin,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/050EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_050EN.png,vanguard_scrape_out\images\BT04_050EN__Grim_Reaper.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/051EN,Abyss Freezer,Trigger Unit,Shadow Paladin,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/051EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_051EN.png,vanguard_scrape_out\images\BT04_051EN__Abyss_Freezer.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/052EN,Darkside Trumpeter,Trigger Unit,Shadow Paladin,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/052EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_052EN.png,vanguard_scrape_out\images\BT04_052EN__Darkside_Trumpeter.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/053EN,Abyss Healer,Trigger Unit,Shadow Paladin,0,5000,10000,"(You may only have up to four cards with ""[Heal] HEAL"" in a deck.)",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/053EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_053EN.png,vanguard_scrape_out\images\BT04_053EN__Abyss_Healer.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/054EN,Enigman Shine,Normal Unit,Dimension Police,3,9000,-,"[AUTO](VC/RC):When this unit's attack hits a vanguard, choose one of your <Dimension Police>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/054EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_054EN.png,vanguard_scrape_out\images\BT04_054EN__Enigman_Shine.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/055EN,Enigroid Comrade,Normal Unit,Dimension Police,2,10000,5000,"[CONT](VC/RC):If you do not have a unit named ""Enigman Storm"" or a unit named ""Enigman Wave"" on your (VC), this unit gets [Power] -5000. [AUTO](VC/RC):When this unit attacks, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/055EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_055EN.png,vanguard_scrape_out\images\BT04_055EN__Enigroid_Comrade.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/056EN,Enigman Ripple,Normal Unit,Dimension Police,1,6000,5000,"[CONT](VC):If you have a card named ""Enigman Flow"" in your soul, this unit gets [Power] +2000. [AUTO]:[Choose a grade 3 <Dimension Police> from your hand, and discard it] When this unit is placed on (RC), you may pay the cost. If you do, search your deck for up to one card named ""Enigman Storm"", reveal it to your opponent, put it into your hand, and shuffle your deck",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/056EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_056EN.png,vanguard_scrape_out\images\BT04_056EN__Enigman_Ripple.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/057EN,Glory Maker,Normal Unit,Dimension Police,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a <Dimension Police> vanguard, if the number of cards in your damage zone is four or more, the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/057EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_057EN.png,vanguard_scrape_out\images\BT04_057EN__Glory_Maker.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/058EN,Justice Cobalt,Trigger Unit,Dimension Police,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/058EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_058EN.png,vanguard_scrape_out\images\BT04_058EN__Justice_Cobalt.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/059EN,Army Penguin,Trigger Unit,Dimension Police,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/059EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_059EN.png,vanguard_scrape_out\images\BT04_059EN__Army_Penguin.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/060EN,Cosmo Fang,Trigger Unit,Dimension Police,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/060EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_060EN.png,vanguard_scrape_out\images\BT04_060EN__Cosmo_Fang.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/061EN,Justice Rose,Trigger Unit,Dimension Police,0,5000,10000,"(You may only have up to four cards with ""[Heal] HEAL"" in a deck.)",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/061EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_061EN.png,vanguard_scrape_out\images\BT04_061EN__Justice_Rose.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/062EN,Ironcutter Beetle,Normal Unit,Megacolony,2,10000,5000,"[CONT](VC/RC):If you do not have a unit named ""Evil Armor General, Giraffa"" or a unit named ""Elite Mutant, Giraffa"" on your (VC), this unit gets [Power] -5000. [AUTO](VC/RC):When this unit attacks, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/062EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_062EN.png,vanguard_scrape_out\images\BT04_062EN__Ironcutter_Beetle.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/063EN,Tail Joe,Normal Unit,Megacolony,2,8000,5000,"[CONT](VC/RC):During your turn, if all of your opponent's vanguards and rear-guards are [Rest], this unit gets [Power] +3000.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/063EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_063EN.png,vanguard_scrape_out\images\BT04_063EN__Tail_Joe.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/064EN,"Pupa Mutant, Giraffa",Normal Unit,Megacolony,1,6000,5000,"[CONT](VC):If you have a card named ""Larva Mutant, Giraffa"" in your soul, this unit gets [Power] +2000. [AUTO]:[Choose a grade 3 <Megacolony> from your hand, and discard it] When this unit is placed on (RC), you may pay the cost. If you do, search your deck for up to one card named ""Evil Armor General, Giraffa"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/064EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_064EN.png,"vanguard_scrape_out\images\BT04_064EN__Pupa_Mutant,_Giraffa.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/065EN,Stealth Millipede,Normal Unit,Megacolony,1,6000,5000,"[AUTO](RC):When this unit boosts ([Boost]) a <Megacolony> vanguard, if all of your opponent's vanguards and rear-guards are [Rest], the boosted ([Boost]) unit gets [Power] +4000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/065EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_065EN.png,vanguard_scrape_out\images\BT04_065EN__Stealth_Millipede.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/066EN,Sharp Nail Scorpio,Trigger Unit,Megacolony,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/066EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_066EN.png,vanguard_scrape_out\images\BT04_066EN__Sharp_Nail_Scorpio.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/067EN,Raider Mantis,Trigger Unit,Megacolony,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/067EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_067EN.png,vanguard_scrape_out\images\BT04_067EN__Raider_Mantis.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/068EN,Sonic Cicada,Trigger Unit,Megacolony,0,5000,10000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/068EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_068EN.png,vanguard_scrape_out\images\BT04_068EN__Sonic_Cicada.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/069EN,"Medical Battler, Ranpli",Trigger Unit,Megacolony,0,5000,10000,"(You may only have up to four cards with ""[Heal] HEAL"" in a deck.)",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/069EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_069EN.png,"vanguard_scrape_out\images\BT04_069EN__Medical_Battler,_Ranpli.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/070EN,"Garnet Dragon, Flash",Normal Unit,Kagero,3,9000,-,"[AUTO](VC/RC):When this unit's attack hits a vanguard, choose one of your <Kagero>, and that unit gets [Power] +3000 until end of turn.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/070EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_070EN.png,"vanguard_scrape_out\images\BT04_070EN__Garnet_Dragon,_Flash.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/071EN,Lava Arm Dragon,Normal Unit,Kagero,2,10000,5000,"[CONT](VC/RC):If you do not have a unit named ""Amber Dragon, Eclipse"" or a unit named ""Amber Dragon, Dusk"" on your (VC), this unit gets [Power] -5000. [AUTO](VC/RC):When this unit attacks, this unit gets [Power] +2000 until end of that battle.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/071EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_071EN.png,vanguard_scrape_out\images\BT04_071EN__Lava_Arm_Dragon.png
15,[BT04]Eclipse of Illusionary Shadows,BT04/072EN,"Amber Dragon, Daylight",Normal Unit,Kagero,1,6000,5000,"[CONT](VC):If you have a card named ""Amber Dragon, Dawn"" in your soul, this unit gets [Power] +2000. [AUTO]:[Choose a grade 3 <Kagero> from your hand, and discard it] When this unit is placed on (RC), you may pay the cost. If you do, search your deck for up to one card named ""Amber Dragon, Eclipse"", reveal it to your opponent, put it into your hand, and shuffle your deck.",https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/072EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_072EN.png,"vanguard_scrape_out\images\BT04_072EN__Amber_Dragon,_Daylight.png"
15,[BT04]Eclipse of Illusionary Shadows,BT04/073EN,Red Gem Carbuncle,Trigger Unit,Kagero,0,5000,5000,-,https://en.cf-vanguard.com/cardlist/cardsearch/?cardno=BT04/073EN&expansion=15&view=text,https://en.cf-vanguard.com/wordpress/wp-content/images/cardlist/bt04/BT04_073EN.png,vanguard_scrape_out\images\BT04_073EN__Red_Gem_Carbuncle.png
